name,state,lat,lng,sector_label
Linfield College-Online and Continuing Education,Oregon,45.201148,-123.199637,Private
Linfield College-School of Nursing,Oregon,45.531476,-122.697773,Private
Lipscomb University,Tennessee,36.106253,-86.799791,Private
Living Arts College,North Carolina,35.942892,-78.555726,For-Profit
Livingstone College,North Carolina,35.670877,-80.483956,Private
Lock Haven University,Pennsylvania,41.141517,-77.460108,Public
Logan University,Missouri,38.63133,-90.542333,Private
Loma Linda University,California,34.051241,-117.260605,Private
Long Island University,New York,40.820714,-73.593678,Private
Longwood University,Virginia,37.301137,-78.39575,Public
Longy School of Music of Bard College,Massachusetts,42.378657,-71.123479,Private
Lorain County Community College,Ohio,41.413293,-82.073549,Public
Loras College,Iowa,42.503908,-90.679023,Private
Los Angeles Academy of Figurative Art,California,34.208209,-118.5021,For-Profit
Los Angeles College of Music,California,34.139293,-118.150113,For-Profit
Los Angeles Film School,California,34.098284,-118.328298,For-Profit
Los Angeles Pacific University,California,34.110723,-117.827484,Private
Louisiana College,Louisiana,31.324528,-92.425973,Private
Louisiana State University and Agricultural & Mechanical College,Louisiana,30.414986,-91.178921,Public
Louisiana State University Health Sciences Center-New Orleans,Louisiana,29.957272,-90.083145,Public
Louisiana State University Health Sciences Center-Shreveport,Louisiana,32.480683,-93.761018000000007,Public
Louisiana State University-Alexandria,Louisiana,31.178616,-92.414409,Public
Louisiana State University-Shreveport,Louisiana,32.428465,-93.70561,Public
Louisiana Tech University,Louisiana,32.528297,-92.649963,Public
Louisville Presbyterian Theological Seminary,Kentucky,38.237056,-85.686411,Private
Lourdes University,Ohio,41.710009,-83.706108,Private
Lower Columbia College,Washington,46.14214,-122.935928,Public
Loyola Marymount University,California,33.97085,-118.415744,Private
Loyola University Chicago,Illinois,42.000765,-87.656872,Private
Loyola University Maryland,Maryland,39.346358,-76.621872,Private
Loyola University New Orleans,Louisiana,29.936141,-90.120417,Private
Lubbock Christian University,Texas,33.575973,-101.934426,Private
Luther College,Iowa,43.312304,-91.802809,Private
Luther Rice College & Seminary,Georgia,33.698126,-84.123179,Private
Luther Seminary,Minnesota,44.984629,-93.196422,Private
Lutheran School of Theology at Chicago,Illinois,41.79563,-87.598978,Private
Lycoming College,Pennsylvania,41.24666,-77,Private
Lynn University,Florida,26.385985,-80.122806,Private
Lyon College,Arkansas,35.777619,-91.625354,Private
Macalester College,Minnesota,44.938565,-93.168053,Private
Machzikei Hadath Rabbinical College,New York,40.627937,-73.988378,Private
MacMurray College,Illinois,39.730918,-90.223986,Private
Madison Area Technical College,Wisconsin,43.12183,-89.327921,Public
Madonna University,Michigan,42.384323,-83.404722,Private
Magdalen College,New Hampshire,43.314908,-71.834444,Private
Maharishi University of Management,Iowa,41.017781,-91.967306,Private
Maine College of Art,Maine,43.655743,-70.261015,Private
Maine College of Health Professions,Maine,44.100458,-70.21732,Private
Maine Maritime Academy,Maine,44.389654,-68.804347,Public
Maine Media College,Maine,44.193709,-69.076508,Private
Malone University,Ohio,40.825662,-81.376863,Private
Manchester University,Indiana,41.010549,-85.762643,Private
Manhattan Christian College,Kansas,39.184806,-96.579383000000007,Private
Manhattan College,New York,40.889756,-73.901893,Private
Manhattan School of Music,New York,40.812312,-73.961334,Private
Manhattanville College,New York,41.032187,-73.715645,Private
Manor College,Pennsylvania,40.08714,-75.104786,Private
Mansfield University of Pennsylvania,Pennsylvania,41.807467,-77.073901,Public
Maple Springs Baptist Bible College and Seminary,Maryland,38.86348,-76.942465,Private
Maranatha Baptist University,Wisconsin,43.195013,-88.737016,Private
Maria College of Albany,New York,42.657789,-73.806287,Private
Marian University,Indiana,39.813233,-86.202643,Private
Marian University,Wisconsin,43.777411,-88.420638,Private
Marietta College,Ohio,39.41668,-81.450045,Private
Marist College,New York,41.720937,-73.935484,Private
Marlboro College,Vermont,42.839603,-72.736552,Private
Marlboro College Graduate & Professional Studies,Vermont,42.840495,-72.725583,Private
Marquette University,Wisconsin,43.03903,-87.927961,Private
Mars Hill University,North Carolina,35.82752,-82.551827,Private
Marshall B Ketchum University,California,33.889348,-117.886229,Private
Marshall University,West Virginia,38.422482,-82.428964,Public
Martin Luther College,Minnesota,44.30526,-94.472326,Private
Martin Methodist College,Tennessee,35.201019,-87.035661,Private
Martin University,Indiana,39.798144,-86.103953,Private
Mary Baldwin University,Virginia,38.153884,-79.069273,Private
Marygrove College,Michigan,42.414415,-83.154109,Private
Maryland Institute College of Art,Maryland,39.308792,-76.621033,Private
Maryland University of Integrative Health,Maryland,39.165872,-76.888025,Private
Marymount California University,California,33.734887,-118.333371,Private
Marymount Manhattan College,New York,40.768787,-73.959767,Private
Marymount University,Virginia,38.905562,-77.128785,Private
Maryville College,Tennessee,35.751505,-83.964223,Private
Maryville University of Saint Louis,Missouri,38.644774,-90.505998,Private
Marywood University,Pennsylvania,41.434587,-75.634142,Private
Massachusetts College of Art and Design,Massachusetts,42.336862000000004,-71.099275,Public
Massachusetts College of Liberal Arts,Massachusetts,42.691361,-73.102817,Public
Massachusetts Institute of Technology,Massachusetts,42.359243,-71.093226,Private
Massachusetts Maritime Academy,Massachusetts,41.739072,-70.624084,Public
Massachusetts School of Law,Massachusetts,42.682106,-71.19954,Private
Mayo Clinic College of Medicine and Science,Minnesota,44.02215,-92.466428,Private
Mayville State University,North Dakota,47.505415,-97.322554,Public
McCormick Theological Seminary,Illinois,41.79597,-87.598511,Private
McDaniel College,Maryland,39.584231,-77.001992,Private
McKendree University,Illinois,38.608154,-89.816822,Private
McMurry University,Texas,32.429776,-99.748682,Private
McNeese State University,Louisiana,30.178187,-93.217222,Public
McPherson College,Kansas,38.371422,-97.642996,Private
MCPHS University,Massachusetts,42.336825,-71.101244,Private
Meadville Lombard Theological School,Illinois,41.874027,-87.624619,Private
Mechon L'hoyroa,New York,41.117029,-74.058177,Private
Medaille College,New York,42.92856,-78.855941,Private
Medical Allied Career Center,California,33.91871,-118.062402,For-Profit
Medical College of Wisconsin,Wisconsin,43.044527,-88.022674,Private
Medical Prep Institute of Tampa Bay,Florida,28.033188,-82.43286,For-Profit
Medical University of South Carolina,South Carolina,32.784363,-79.947158,Public
Meharry Medical College,Tennessee,36.165458,-86.807371,Private
Memphis College of Art,Tennessee,35.145929,-89.993761,Private
Memphis Theological Seminary,Tennessee,35.13311,-89.982653,Private
Menlo College,California,37.453475,-122.190797,Private
Mercer University,Georgia,32.831787,-83.648295,Private
Mercy College,New York,41.021626,-73.874447,Private
Mercy College of Health Sciences,Iowa,41.594559,-93.626238,Private
Mercy College of Ohio,Ohio,41.658319,-83.552538,Private
Mercyhurst University,Pennsylvania,42.10578,-80.053412,Private
Meredith College,North Carolina,35.799351,-78.689995,Private
Meridian University,California,38.230878,-122.640029,For-Profit
Merrimack College,Massachusetts,42.668344,-71.124216,Private
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,New York,40.635236,-73.979327,Private
Mesivta Torah Vodaath Rabbinical Seminary,New York,40.6382,-73.969395,Private
Mesivtha Tifereth Jerusalem of America,New York,40.713812,-73.991271,Private
Messenger College,Texas,32.85076,-97.161015,Private
Messiah College,Pennsylvania,40.156579,-76.988269,Private
Methodist College,Illinois,40.7804,-89.682864,Private
Methodist Theological School in Ohio,Ohio,40.253643,-83.060146,Private
Methodist University,North Carolina,35.135058,-78.874426,Private
Metropolitan College of New York,New York,40.708706,-74.014702,Private
Metropolitan State University,Minnesota,44.957256,-93.074361,Public
Metropolitan State University of Denver,Colorado,39.744202,-105.00504,Public
MGH Institute of Health Professions,Massachusetts,42.375018,-71.054002,Private
Miami Dade College,Florida,25.777717,-80.190856,Public
Miami International University of Art & Design-Art Institute Dallas,Texas,32.871008,-96.767823,For-Profit
Miami Regional University,Florida,25.810667,-80.267007,For-Profit
Miami University-Hamilton,Ohio,39.377448,-84.563385,Public
Miami University-Middletown,Ohio,39.523776,-84.35724,Public
Miami University-Oxford,Ohio,39.507757,-84.732954,Public
Michigan School of Psychology,Michigan,42.491427,-83.359575,Private
Michigan State University,Michigan,42.73212,-84.476111,Public
Michigan State University-College of Law,Michigan,42.725733,-84.47352,Private
Michigan Technological University,Michigan,47.11866,-88.548092,Public
Mid-America Christian University,Oklahoma,35.347785,-97.578297,Private
Mid-America College of Funeral Service,Indiana,38.31209,-85.744696,Private
Mid-Atlantic Christian University,North Carolina,36.304673,-76.217139,Private
Mid-South Christian College,Tennessee,35.064172,-89.911799,Private
MidAmerica Nazarene University,Kansas,38.875615,-94.781635,Private
Middle Georgia State University,Georgia,32.808092,-83.732058,Public
Middle Tennessee School of Anesthesia Inc,Tennessee,36.253425,-86.683859,Private
Middle Tennessee State University,Tennessee,35.848005,-86.360618,Public
Middlebury College,Vermont,44.009117,-73.176068,Private
Middlebury Institute of International Studies at Monterey,California,36.599736,-121.897325,Private
Midland College,Texas,32.029646,-102.106153,Public
Midland University,Nebraska,41.43674,-96.488008,Private
Midstate College,Illinois,40.761916,-89.598859,For-Profit
Midway University,Kentucky,38.146126,-84.678142,Private
Midwest College of Oriental Medicine-Evanston,Illinois,42.04729,-87.681544,For-Profit
Midwest College of Oriental Medicine-Racine,Wisconsin,42.678051,-87.856679,For-Profit
Midwestern Baptist Theological Seminary,Missouri,39.185691,-94.573185,Private
Midwestern State University,Texas,33.874809,-98.519386,Public
Midwestern University-Downers Grove,Illinois,41.828115,-87.998342,Private
Midwestern University-Glendale,Arizona,33.663853,-112.183633,Private
Midwives College of Utah,Utah,40.71089,-111.857036,Private
Miles College,Alabama,33.482442,-86.908751,Private
Millennia Atlantic University,Florida,25.808134,-80.352717,For-Profit
Millersville University of Pennsylvania,Pennsylvania,40.000337,-76.357381,Public
Milligan College,Tennessee,36.300147,-82.29407,Private
Millikin University,Illinois,39.842612,-88.976298,Private
Mills College,California,37.781425,-122.182294,Private
Millsaps College,Mississippi,32.322746,-90.179957,Private
Milwaukee Institute of Art & Design,Wisconsin,43.030917,-87.907925,Private
Milwaukee School of Engineering,Wisconsin,43.045364,-87.907691,Private
Minneapolis College of Art and Design,Minnesota,44.956988,-93.274705,Private
Minnesota State University Moorhead,Minnesota,46.867153,-96.759532,Public
Minnesota State University-Mankato,Minnesota,44.146712,-93.99945,Public
Minot State University,North Dakota,48.246961,-101.29861,Public
MiraCosta College,California,33.190483,-117.302606,Public
Mirrer Yeshiva Cent Institute,New York,40.605043,-73.966049,Private
Misericordia University,Pennsylvania,41.345277,-75.971541,Private
Missio Theological Seminary,Pennsylvania,39.959026,-75.150056,Private
Mississippi College,Mississippi,32.335515,-90.329821,Private
Mississippi State University,Mississippi,33.454852,-88.790139,Public
Mississippi University for Women,Mississippi,33.493305,-88.418601,Public
Mississippi Valley State University,Mississippi,33.514142,-90.341274,Public
Missouri Baptist University,Missouri,38.641526,-90.462586,Private
Missouri Southern State University,Missouri,37.095155,-94.461689,Public
Missouri State University-Springfield,Missouri,37.199258,-93.281281,Public
Missouri University of Science and Technology,Missouri,37.953426,-91.775583,Public
Missouri Valley College,Missouri,39.108522,-93.190654,Private
Missouri Western State University,Missouri,39.7575,-94.785643,Public
Mitchell College,Connecticut,41.328013,-72.09523,Private
Mitchell Hamline School of Law,Minnesota,44.94202,-93.138224,Private
Modesto Junior College,California,37.651056,-121.009792,Public
Molloy College,New York,40.685941,-73.626183,Private
Monmouth College,Illinois,40.914824,-90.63731,Private
Monmouth University,New Jersey,40.280066,-74.006447,Private
Monroe College,New York,40.864459,-73.900215,For-Profit
Montana Bible College,Montana,45.655524,-111.064143,Private
Montana State University,Montana,45.666726,-111.048812,Public
Montana State University Billings,Montana,45.796896,-108.523009,Public
Montana State University-Northern,Montana,48.54149,-109.687806,Public
Montana Technological University,Montana,46.012868,-112.559511,Public
Montclair State University,New Jersey,40.860414,-74.198141,Public
Montessori Education Center of the Rockies,Colorado,40.019673,-105.241331,Private
Montessori Institute of Milwaukee,Wisconsin,43.024779,-87.915838,Private
Montreat College,North Carolina,35.646577,-82.2976,Private
Montserrat College of Art,Massachusetts,42.550212,-70.876131,Private
Moody Bible Institute,Illinois,41.897822,-87.633459,Private
Moore College of Art and Design,Pennsylvania,39.957078,-75.172105,Private
Moravian College,Pennsylvania,40.630947,-75.383638,Private
Morehead State University,Kentucky,38.186768,-83.434021,Public
Morehouse College,Georgia,33.745982,-84.414917,Private
